material_a_id,material_a,material_b_id,material_b,result_id,result
411,Bat,494,Rainbow Marine Mermaid,438,Metal Fish
411,Bat,502,D. Human,413,Cyber Soldier
411,Bat,527,Milus Radiant,412,Giga-tech Wolf
411,Bat,528,Togex,423,Dice Armadillo
411,Bat,530,Eldeen,643,Disk Magician
411,Bat,542,Misairuzame,438,Metal Fish
411,Bat,543,Tongyo,542,Misairuzame
411,Bat,545,Skelgon,409,Metal Dragon
411,Bat,546,Wow Warrior,542,Misairuzame
411,Bat,553,Mushroom Man #2,413,Cyber Soldier
411,Bat,555,Tyhone #2,409,Metal Dragon
411,Bat,559,Oscillo Hero,413,Cyber Soldier
411,Bat,561,Lesser Dragon,409,Metal Dragon
411,Bat,568,Anthrosaurus,508,Cyber Saurus
411,Bat,570,Trakadon,508,Cyber Saurus
411,Bat,573,Little D,508,Cyber Saurus
411,Bat,574,Witch of the Black Forest,643,Disk Magician
411,Bat,586,Greenkappa,413,Cyber Soldier
411,Bat,597,Pale Beast,423,Dice Armadillo
411,Bat,598,Little Chimera,412,Giga-tech Wolf
411,Bat,603,Fairy Dragon,409,Metal Dragon
411,Bat,604,Obese Marmot of Nefariousness,412,Giga-tech Wolf
411,Bat,626,Amazon of the Seas,542,Misairuzame
411,Bat,628,Witch's Apprentice,643,Disk Magician
411,Bat,629,Armored Rat,412,Giga-tech Wolf
411,Bat,635,Queen's Double,413,Cyber Soldier
411,Bat,641,Invader of the Throne,413,Cyber Soldier
411,Bat,642,Mystical Sheep #1,412,Giga-tech Wolf
411,Bat,649,Hibikime,413,Cyber Soldier
411,Bat,712,Meteor Dragon,409,Metal Dragon
412,Giga-tech Wolf,425,Thunder Dragon,409,Metal Dragon
412,Giga-tech Wolf,436,White Dolphin,542,Misairuzame
412,Giga-tech Wolf,448,Spike Seadra,409,Metal Dragon
412,Giga-tech Wolf,469,Armed Ninja,413,Cyber Soldier
412,Giga-tech Wolf,481,Burglar,423,Dice Armadillo
412,Giga-tech Wolf,494,Rainbow Marine Mermaid,438,Metal Fish
412,Giga-tech Wolf,502,D. Human,413,Cyber Soldier
412,Giga-tech Wolf,527,Milus Radiant,423,Dice Armadillo
412,Giga-tech Wolf,528,Togex,423,Dice Armadillo
412,Giga-tech Wolf,530,Eldeen,643,Disk Magician
412,Giga-tech Wolf,542,Misairuzame,438,Metal Fish
412,Giga-tech Wolf,543,Tongyo,542,Misairuzame
412,Giga-tech Wolf,545,Skelgon,409,Metal Dragon
412,Giga-tech Wolf,546,Wow Warrior,542,Misairuzame
412,Giga-tech Wolf,553,Mushroom Man #2,413,Cyber Soldier
412,Giga-tech Wolf,555,Tyhone #2,409,Metal Dragon
412,Giga-tech Wolf,559,Oscillo Hero,413,Cyber Soldier
412,Giga-tech Wolf,561,Lesser Dragon,409,Metal Dragon
412,Giga-tech Wolf,568,Anthrosaurus,508,Cyber Saurus
412,Giga-tech Wolf,570,Trakadon,508,Cyber Saurus
412,Giga-tech Wolf,573,Little D,508,Cyber Saurus
412,Giga-tech Wolf,574,Witch of the Black Forest,643,Disk Magician
412,Giga-tech Wolf,586,Greenkappa,413,Cyber Soldier
412,Giga-tech Wolf,597,Pale Beast,423,Dice Armadillo
412,Giga-tech Wolf,598,Little Chimera,423,Dice Armadillo
412,Giga-tech Wolf,603,Fairy Dragon,409,Metal Dragon
412,Giga-tech Wolf,604,Obese Marmot of Nefariousness,423,Dice Armadillo
412,Giga-tech Wolf,626,Amazon of the Seas,542,Misairuzame
412,Giga-tech Wolf,628,Witch's Apprentice,643,Disk Magician
412,Giga-tech Wolf,629,Armored Rat,423,Dice Armadillo
412,Giga-tech Wolf,635,Queen's Double,413,Cyber Soldier
412,Giga-tech Wolf,641,Invader of the Throne,413,Cyber Soldier
412,Giga-tech Wolf,642,Mystical Sheep #1,423,Dice Armadillo
412,Giga-tech Wolf,649,Hibikime,413,Cyber Soldier
412,Giga-tech Wolf,712,Meteor Dragon,409,Metal Dragon
413,Cyber Soldier,425,Thunder Dragon,409,Metal Dragon
413,Cyber Soldier,436,White Dolphin,438,Metal Fish
413,Cyber Soldier,448,Spike Seadra,409,Metal Dragon
413,Cyber Soldier,481,Burglar,423,Dice Armadillo
413,Cyber Soldier,494,Rainbow Marine Mermaid,438,Metal Fish
413,Cyber Soldier,527,Milus Radiant,423,Dice Armadillo
413,Cyber Soldier,528,Togex,423,Dice Armadillo
413,Cyber Soldier,542,Misairuzame,438,Metal Fish
413,Cyber Soldier,543,Tongyo,438,Metal Fish
413,Cyber Soldier,545,Skelgon,409,Metal Dragon
413,Cyber Soldier,546,Wow Warrior,438,Metal Fish
413,Cyber Soldier,555,Tyhone #2,409,Metal Dragon
413,Cyber Soldier,561,Lesser Dragon,409,Metal Dragon
413,Cyber Soldier,568,Anthrosaurus,508,Cyber Saurus
413,Cyber Soldier,570,Trakadon,508,Cyber Saurus
413,Cyber Soldier,573,Little D,508,Cyber Saurus
413,Cyber Soldier,597,Pale Beast,423,Dice Armadillo
413,Cyber Soldier,598,Little Chimera,423,Dice Armadillo
413,Cyber Soldier,603,Fairy Dragon,409,Metal Dragon
413,Cyber Soldier,604,Obese Marmot of Nefariousness,423,Dice Armadillo
413,Cyber Soldier,626,Amazon of the Seas,438,Metal Fish
413,Cyber Soldier,629,Armored Rat,423,Dice Armadillo
413,Cyber Soldier,642,Mystical Sheep #1,423,Dice Armadillo
413,Cyber Soldier,712,Meteor Dragon,409,Metal Dragon
414,Shovel Crusher,425,Thunder Dragon,409,Metal Dragon
414,Shovel Crusher,436,White Dolphin,542,Misairuzame
414,Shovel Crusher,448,Spike Seadra,409,Metal Dragon
414,Shovel Crusher,469,Armed Ninja,413,Cyber Soldier
414,Shovel Crusher,481,Burglar,412,Giga-tech Wolf
414,Shovel Crusher,494,Rainbow Marine Mermaid,438,Metal Fish
414,Shovel Crusher,502,D. Human,413,Cyber Soldier
414,Shovel Crusher,527,Milus Radiant,412,Giga-tech Wolf
414,Shovel Crusher,528,Togex,423,Dice Armadillo
414,Shovel Crusher,530,Eldeen,643,Disk Magician
414,Shovel Crusher,542,Misairuzame,438,Metal Fish
414,Shovel Crusher,543,Tongyo,542,Misairuzame
414,Shovel Crusher,545,Skelgon,409,Metal Dragon
414,Shovel Crusher,546,Wow Warrior,542,Misairuzame
414,Shovel Crusher,553,Mushroom Man #2,413,Cyber Soldier
414,Shovel Crusher,555,Tyhone #2,409,Metal Dragon
414,Shovel Crusher,559,Oscillo Hero,413,Cyber Soldier
414,Shovel Crusher,561,Lesser Dragon,409,Metal Dragon
414,Shovel Crusher,568,Anthrosaurus,508,Cyber Saurus
414,Shovel Crusher,570,Trakadon,508,Cyber Saurus
414,Shovel Crusher,573,Little D,508,Cyber Saurus
414,Shovel Crusher,574,Witch of the Black Forest,643,Disk Magician
414,Shovel Crusher,586,Greenkappa,413,Cyber Soldier
414,Shovel Crusher,597,Pale Beast,423,Dice Armadillo
414,Shovel Crusher,598,Little Chimera,412,Giga-tech Wolf
414,Shovel Crusher,603,Fairy Dragon,409,Metal Dragon
414,Shovel Crusher,604,Obese Marmot of Nefariousness,412,Giga-tech Wolf
414,Shovel Crusher,626,Amazon of the Seas,542,Misairuzame
414,Shovel Crusher,628,Witch's Apprentice,643,Disk Magician
414,Shovel Crusher,629,Armored Rat,412,Giga-tech Wolf
414,Shovel Crusher,635,Queen's Double,413,Cyber Soldier
414,Shovel Crusher,641,Invader of the Throne,413,Cyber Soldier
414,Shovel Crusher,642,Mystical Sheep #1,412,Giga-tech Wolf
414,Shovel Crusher,649,Hibikime,413,Cyber Soldier
414,Shovel Crusher,712,Meteor Dragon,409,Metal Dragon
416,Blocker,425,Thunder Dragon,409,Metal Dragon
416,Blocker,436,White Dolphin,542,Misairuzame
416,Blocker,448,Spike Seadra,409,Metal Dragon
416,Blocker,469,Armed Ninja,413,Cyber Soldier
416,Blocker,481,Burglar,412,Giga-tech Wolf
416,Blocker,494,Rainbow Marine Mermaid,438,Metal Fish
416,Blocker,502,D. Human,413,Cyber Soldier
416,Blocker,527,Milus Radiant,412,Giga-tech Wolf
416,Blocker,528,Togex,423,Dice Armadillo
416,Blocker,530,Eldeen,643,Disk Magician
416,Blocker,542,Misairuzame,438,Metal Fish
416,Blocker,543,Tongyo,542,Misairuzame
416,Blocker,545,Skelgon,409,Metal Dragon
416,Blocker,546,Wow Warrior,542,Misairuzame
416,Blocker,553,Mushroom Man #2,413,Cyber Soldier
416,Blocker,555,Tyhone #2,409,Metal Dragon
416,Blocker,559,Oscillo Hero,413,Cyber Soldier
416,Blocker,561,Lesser Dragon,409,Metal Dragon
416,Blocker,568,Anthrosaurus,508,Cyber Saurus
416,Blocker,570,Trakadon,508,Cyber Saurus
416,Blocker,573,Little D,508,Cyber Saurus
416,Blocker,574,Witch of the Black Forest,643,Disk Magician
416,Blocker,586,Greenkappa,413,Cyber Soldier
416,Blocker,597,Pale Beast,423,Dice Armadillo
416,Blocker,598,Little Chimera,412,Giga-tech Wolf
416,Blocker,603,Fairy Dragon,409,Metal Dragon
416,Blocker,604,Obese Marmot of Nefariousness,412,Giga-tech Wolf
416,Blocker,626,Amazon of the Seas,542,Misairuzame
416,Blocker,628,Witch's Apprentice,643,Disk Magician
416,Blocker,629,Armored Rat,412,Giga-tech Wolf
416,Blocker,635,Queen's Double,413,Cyber Soldier
416,Blocker,641,Invader of the Throne,413,Cyber Soldier
416,Blocker,642,Mystical Sheep #1,412,Giga-tech Wolf
416,Blocker,649,Hibikime,413,Cyber Soldier
416,Blocker,712,Meteor Dragon,409,Metal Dragon
417,Blast Juggler,425,Thunder Dragon,409,Metal Dragon
417,Blast Juggler,434,Beautiful Beast Trainer,15,Flame Swordsman
417,Blast Juggler,436,White Dolphin,542,Misairuzame
417,Blast Juggler,448,Spike Seadra,409,Metal Dragon
417,Blast Juggler,449,"30,000-Year White Turtle",593,Giant Turtle Who Feeds on Flames
417,Blast Juggler,464,Wing Eagle,467,Crimson Sunbird
417,Blast Juggler,465,Punished Eagle,467,Crimson Sunbird
417,Blast Juggler,466,Skull Red Bird,467,Crimson Sunbird
417,Blast Juggler,468,Queen Bird,272,Mavelus
417,Blast Juggler,469,Armed Ninja,133,Charubin the Fire Knight
417,Blast Juggler,481,Burglar,529,Flame Cerebrus
417,Blast Juggler,483,Garvas,529,Flame Cerebrus
417,Blast Juggler,487,Flower Wolf,529,Flame Cerebrus
417,Blast Juggler,491,Peacock,467,Crimson Sunbird
417,Blast Juggler,494,Rainbow Marine Mermaid,438,Metal Fish
417,Blast Juggler,502,D. Human,15,Flame Swordsman
417,Blast Juggler,503,Turtle Raccoon,593,Giant Turtle Who Feeds on Flames
417,Blast Juggler,505,Prisman,244,Dissolverock
417,Blast Juggler,516,Muka Muka,244,Dissolverock
417,Blast Juggler,521,Skullbird,467,Crimson Sunbird
417,Blast Juggler,522,Monstrous Bird,467,Crimson Sunbird
417,Blast Juggler,527,Milus Radiant,529,Flame Cerebrus
417,Blast Juggler,528,Togex,529,Flame Cerebrus
417,Blast Juggler,530,Eldeen,643,Disk Magician
417,Blast Juggler,538,Niwatori,272,Mavelus
417,Blast Juggler,542,Misairuzame,438,Metal Fish
417,Blast Juggler,543,Tongyo,542,Misairuzame
417,Blast Juggler,545,Skelgon,409,Metal Dragon
417,Blast Juggler,546,Wow Warrior,542,Misairuzame
417,Blast Juggler,548,Bone Mouse,215,Flame Ghost
417,Blast Juggler,552,Winged Dragon #2,272,Mavelus
417,Blast Juggler,553,Mushroom Man #2,15,Flame Swordsman
417,Blast Juggler,554,Lava Battleguard,15,Flame Swordsman
417,Blast Juggler,555,Tyhone #2,409,Metal Dragon
417,Blast Juggler,556,The Wandering Doomed,215,Flame Ghost
417,Blast Juggler,558,Pot the Trick,244,Dissolverock
417,Blast Juggler,559,Oscillo Hero,15,Flame Swordsman
417,Blast Juggler,561,Lesser Dragon,409,Metal Dragon
417,Blast Juggler,568,Anthrosaurus,508,Cyber Saurus
417,Blast Juggler,570,Trakadon,508,Cyber Saurus
417,Blast Juggler,573,Little D,508,Cyber Saurus
417,Blast Juggler,574,Witch of the Black Forest,643,Disk Magician
417,Blast Juggler,575,Ancient One of the Deep Forest,529,Flame Cerebrus
417,Blast Juggler,577,Crow Goblin,467,Crimson Sunbird
417,Blast Juggler,581,Takuhee,467,Crimson Sunbird
417,Blast Juggler,586,Greenkappa,133,Charubin the Fire Knight
417,Blast Juggler,591,Morphing Jar,244,Dissolverock
417,Blast Juggler,595,Fiend Refrection #1,467,Crimson Sunbird
417,Blast Juggler,597,Pale Beast,529,Flame Cerebrus
417,Blast Juggler,598,Little Chimera,529,Flame Cerebrus
417,Blast Juggler,603,Fairy Dragon,409,Metal Dragon
417,Blast Juggler,604,Obese Marmot of Nefariousness,529,Flame Cerebrus
417,Blast Juggler,621,Succubus Knight,15,Flame Swordsman
417,Blast Juggler,626,Amazon of the Seas,542,Misairuzame
417,Blast Juggler,628,Witch's Apprentice,643,Disk Magician
417,Blast Juggler,629,Armored Rat,529,Flame Cerebrus
417,Blast Juggler,635,Queen's Double,133,Charubin the Fire Knight
417,Blast Juggler,636,Blue-winged Crown,467,Crimson Sunbird
417,Blast Juggler,641,Invader of the Throne,15,Flame Swordsman
417,Blast Juggler,642,Mystical Sheep #1,529,Flame Cerebrus
417,Blast Juggler,649,Hibikime,15,Flame Swordsman
417,Blast Juggler,712,Meteor Dragon,409,Metal Dragon
418,Golgoil,425,Thunder Dragon,409,Metal Dragon
418,Golgoil,436,White Dolphin,542,Misairuzame
418,Golgoil,448,Spike Seadra,409,Metal Dragon
418,Golgoil,469,Armed Ninja,413,Cyber Soldier
418,Golgoil,481,Burglar,412,Giga-tech Wolf
418,Golgoil,494,Rainbow Marine Mermaid,438,Metal Fish
418,Golgoil,502,D. Human,413,Cyber Soldier
418,Golgoil,527,Milus Radiant,412,Giga-tech Wolf
418,Golgoil,528,Togex,423,Dice Armadillo
418,Golgoil,530,Eldeen,643,Disk Magician
418,Golgoil,542,Misairuzame,438,Metal Fish
418,Golgoil,543,Tongyo,542,Misairuzame
418,Golgoil,545,Skelgon,409,Metal Dragon
418,Golgoil,546,Wow Warrior,542,Misairuzame
418,Golgoil,553,Mushroom Man #2,413,Cyber Soldier
418,Golgoil,555,Tyhone #2,409,Metal Dragon
418,Golgoil,559,Oscillo Hero,413,Cyber Soldier
418,Golgoil,561,Lesser Dragon,409,Metal Dragon
418,Golgoil,568,Anthrosaurus,508,Cyber Saurus
418,Golgoil,570,Trakadon,508,Cyber Saurus
418,Golgoil,573,Little D,508,Cyber Saurus
418,Golgoil,574,Witch of the Black Forest,643,Disk Magician
418,Golgoil,586,Greenkappa,413,Cyber Soldier
418,Golgoil,597,Pale Beast,423,Dice Armadillo
418,Golgoil,598,Little Chimera,412,Giga-tech Wolf
418,Golgoil,603,Fairy Dragon,409,Metal Dragon
418,Golgoil,604,Obese Marmot of Nefariousness,412,Giga-tech Wolf
418,Golgoil,626,Amazon of the Seas,542,Misairuzame
418,Golgoil,628,Witch's Apprentice,643,Disk Magician
418,Golgoil,629,Armored Rat,412,Giga-tech Wolf
418,Golgoil,635,Queen's Double,413,Cyber Soldier
418,Golgoil,641,Invader of the Throne,413,Cyber Soldier
418,Golgoil,642,Mystical Sheep #1,412,Giga-tech Wolf
418,Golgoil,649,Hibikime,413,Cyber Soldier
418,Golgoil,712,Meteor Dragon,409,Metal Dragon
419,Giganto,425,Thunder Dragon,409,Metal Dragon
419,Giganto,448,Spike Seadra,409,Metal Dragon
419,Giganto,545,Skelgon,409,Metal Dragon
419,Giganto,555,Tyhone #2,409,Metal Dragon
419,Giganto,561,Lesser Dragon,409,Metal Dragon
419,Giganto,568,Anthrosaurus,508,Cyber Saurus
419,Giganto,570,Trakadon,508,Cyber Saurus
419,Giganto,573,Little D,508,Cyber Saurus
419,Giganto,603,Fairy Dragon,409,Metal Dragon
419,Giganto,712,Meteor Dragon,409,Metal Dragon
420,Cyber-Stein,425,Thunder Dragon,409,Metal Dragon
420,Cyber-Stein,436,White Dolphin,542,Misairuzame
420,Cyber-Stein,448,Spike Seadra,409,Metal Dragon
420,Cyber-Stein,469,Armed Ninja,413,Cyber Soldier
420,Cyber-Stein,481,Burglar,412,Giga-tech Wolf
420,Cyber-Stein,494,Rainbow Marine Mermaid,438,Metal Fish
420,Cyber-Stein,502,D. Human,413,Cyber Soldier
420,Cyber-Stein,527,Milus Radiant,412,Giga-tech Wolf
420,Cyber-Stein,528,Togex,423,Dice Armadillo
420,Cyber-Stein,530,Eldeen,643,Disk Magician
420,Cyber-Stein,542,Misairuzame,438,Metal Fish
420,Cyber-Stein,543,Tongyo,542,Misairuzame
420,Cyber-Stein,545,Skelgon,409,Metal Dragon
420,Cyber-Stein,546,Wow Warrior,542,Misairuzame
420,Cyber-Stein,553,Mushroom Man #2,413,Cyber Soldier
420,Cyber-Stein,555,Tyhone #2,409,Metal Dragon
420,Cyber-Stein,559,Oscillo Hero,413,Cyber Soldier
420,Cyber-Stein,561,Lesser Dragon,409,Metal Dragon
420,Cyber-Stein,568,Anthrosaurus,508,Cyber Saurus
420,Cyber-Stein,570,Trakadon,508,Cyber Saurus
420,Cyber-Stein,573,Little D,508,Cyber Saurus
420,Cyber-Stein,574,Witch of the Black Forest,643,Disk Magician
420,Cyber-Stein,586,Greenkappa,413,Cyber Soldier
420,Cyber-Stein,597,Pale Beast,423,Dice Armadillo
420,Cyber-Stein,598,Little Chimera,412,Giga-tech Wolf
420,Cyber-Stein,603,Fairy Dragon,409,Metal Dragon
420,Cyber-Stein,604,Obese Marmot of Nefariousness,412,Giga-tech Wolf
420,Cyber-Stein,626,Amazon of the Seas,542,Misairuzame
420,Cyber-Stein,628,Witch's Apprentice,643,Disk Magician
420,Cyber-Stein,629,Armored Rat,412,Giga-tech Wolf
420,Cyber-Stein,635,Queen's Double,413,Cyber Soldier
420,Cyber-Stein,641,Invader of the Throne,413,Cyber Soldier
420,Cyber-Stein,642,Mystical Sheep #1,412,Giga-tech Wolf
420,Cyber-Stein,649,Hibikime,413,Cyber Soldier
420,Cyber-Stein,712,Meteor Dragon,409,Metal Dragon
421,Cyber Commander,425,Thunder Dragon,409,Metal Dragon
421,Cyber Commander,436,White Dolphin,542,Misairuzame
421,Cyber Commander,448,Spike Seadra,409,Metal Dragon
421,Cyber Commander,469,Armed Ninja,413,Cyber Soldier
421,Cyber Commander,481,Burglar,412,Giga-tech Wolf
421,Cyber Commander,494,Rainbow Marine Mermaid,438,Metal Fish
421,Cyber Commander,502,D. Human,413,Cyber Soldier
421,Cyber Commander,527,Milus Radiant,412,Giga-tech Wolf
421,Cyber Commander,528,Togex,423,Dice Armadillo
421,Cyber Commander,530,Eldeen,643,Disk Magician
421,Cyber Commander,542,Misairuzame,438,Metal Fish
421,Cyber Commander,543,Tongyo,542,Misairuzame
421,Cyber Commander,545,Skelgon,409,Metal Dragon
421,Cyber Commander,546,Wow Warrior,542,Misairuzame
421,Cyber Commander,553,Mushroom Man #2,413,Cyber Soldier
421,Cyber Commander,555,Tyhone #2,409,Metal Dragon
421,Cyber Commander,559,Oscillo Hero,413,Cyber Soldier
421,Cyber Commander,561,Lesser Dragon,409,Metal Dragon
421,Cyber Commander,568,Anthrosaurus,508,Cyber Saurus
421,Cyber Commander,570,Trakadon,508,Cyber Saurus
421,Cyber Commander,573,Little D,508,Cyber Saurus
421,Cyber Commander,574,Witch of the Black Forest,643,Disk Magician
421,Cyber Commander,586,Greenkappa,413,Cyber Soldier
421,Cyber Commander,597,Pale Beast,423,Dice Armadillo
421,Cyber Commander,598,Little Chimera,412,Giga-tech Wolf
421,Cyber Commander,603,Fairy Dragon,409,Metal Dragon
421,Cyber Commander,604,Obese Marmot of Nefariousness,412,Giga-tech Wolf
421,Cyber Commander,626,Amazon of the Seas,542,Misairuzame
421,Cyber Commander,628,Witch's Apprentice,643,Disk Magician
421,Cyber Commander,629,Armored Rat,412,Giga-tech Wolf
421,Cyber Commander,635,Queen's Double,413,Cyber Soldier
421,Cyber Commander,641,Invader of the Throne,413,Cyber Soldier
421,Cyber Commander,642,Mystical Sheep #1,412,Giga-tech Wolf
421,Cyber Commander,649,Hibikime,413,Cyber Soldier
421,Cyber Commander,712,Meteor Dragon,409,Metal Dragon
422,Jinzo #7,425,Thunder Dragon,409,Metal Dragon
422,Jinzo #7,436,White Dolphin,542,Misairuzame
422,Jinzo #7,448,Spike Seadra,409,Metal Dragon
422,Jinzo #7,469,Armed Ninja,413,Cyber Soldier
422,Jinzo #7,481,Burglar,412,Giga-tech Wolf
422,Jinzo #7,494,Rainbow Marine Mermaid,438,Metal Fish
422,Jinzo #7,502,D. Human,413,Cyber Soldier
422,Jinzo #7,527,Milus Radiant,412,Giga-tech Wolf
422,Jinzo #7,528,Togex,423,Dice Armadillo
422,Jinzo #7,530,Eldeen,643,Disk Magician
422,Jinzo #7,542,Misairuzame,438,Metal Fish
422,Jinzo #7,543,Tongyo,542,Misairuzame
422,Jinzo #7,545,Skelgon,409,Metal Dragon
422,Jinzo #7,546,Wow Warrior,542,Misairuzame
422,Jinzo #7,553,Mushroom Man #2,413,Cyber Soldier
422,Jinzo #7,555,Tyhone #2,409,Metal Dragon
422,Jinzo #7,559,Oscillo Hero,413,Cyber Soldier
422,Jinzo #7,561,Lesser Dragon,409,Metal Dragon
422,Jinzo #7,568,Anthrosaurus,508,Cyber Saurus
422,Jinzo #7,570,Trakadon,508,Cyber Saurus
422,Jinzo #7,573,Little D,508,Cyber Saurus
422,Jinzo #7,574,Witch of the Black Forest,643,Disk Magician
422,Jinzo #7,586,Greenkappa,413,Cyber Soldier
422,Jinzo #7,597,Pale Beast,423,Dice Armadillo
422,Jinzo #7,598,Little Chimera,412,Giga-tech Wolf
422,Jinzo #7,603,Fairy Dragon,409,Metal Dragon
422,Jinzo #7,604,Obese Marmot of Nefariousness,412,Giga-tech Wolf
422,Jinzo #7,626,Amazon of the Seas,542,Misairuzame
422,Jinzo #7,628,Witch's Apprentice,643,Disk Magician
422,Jinzo #7,629,Armored Rat,412,Giga-tech Wolf
422,Jinzo #7,635,Queen's Double,413,Cyber Soldier
422,Jinzo #7,641,Invader of the Throne,413,Cyber Soldier
422,Jinzo #7,642,Mystical Sheep #1,412,Giga-tech Wolf
422,Jinzo #7,649,Hibikime,413,Cyber Soldier
422,Jinzo #7,712,Meteor Dragon,409,Metal Dragon
423,Dice Armadillo,425,Thunder Dragon,409,Metal Dragon
423,Dice Armadillo,448,Spike Seadra,409,Metal Dragon
423,Dice Armadillo,545,Skelgon,409,Metal Dragon
423,Dice Armadillo,555,Tyhone #2,409,Metal Dragon
423,Dice Armadillo,561,Lesser Dragon,409,Metal Dragon
423,Dice Armadillo,568,Anthrosaurus,508,Cyber Saurus
423,Dice Armadillo,570,Trakadon,508,Cyber Saurus
423,Dice Armadillo,573,Little D,508,Cyber Saurus
423,Dice Armadillo,603,Fairy Dragon,409,Metal Dragon
423,Dice Armadillo,712,Meteor Dragon,409,Metal Dragon
424,Sky Dragon,425,Thunder Dragon,613,Twin-headed Thunder Dragon
424,Sky Dragon,449,"30,000-Year White Turtle",443,Sea King Dragon
424,Sky Dragon,454,Destroyer Golem,426,Stone D.
424,Sky Dragon,455,Barrel Rock,426,Stone D.
424,Sky Dragon,456,Minomushi Warrior,426,Stone D.
424,Sky Dragon,457,Stone Ghost,426,Stone D.
424,Sky Dragon,458,Kaminari Attack,613,Twin-headed Thunder Dragon
424,Sky Dragon,459,Tripwire Beast,613,Twin-headed Thunder Dragon
424,Sky Dragon,460,Bolt Escargot,613,Twin-headed Thunder Dragon
424,Sky Dragon,461,Bolt Penguin,613,Twin-headed Thunder Dragon
