address,attempt,compiler,flags,result,summary
0x800577B0,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8 label=attempt-3-explicit-label-dispatch source=tmp/agents/manual-six/candidates/func_800577B0_labels.c,nonmatch,tool error: candidate link: (.text+0x22c): additional relocation overflows omitted from the output
0x800577B0,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-4-explicit-label-gprel-repair source=tmp/agents/manual-six/candidates/func_800577B0_labels.c,nonmatch,size 0x304/0x344; 204 differing words; relocations_match=False; first +0x4: 2800b2af != 1c00b1af
0x800577B0,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_no_sched2 label=attempt-5-explicit-label-no-sched2 source=tmp/agents/manual-six/candidates/func_800577B0_labels.c,nonmatch,size 0x2FC/0x344; 206 differing words; relocations_match=False; first +0x6: 2800b2af != 2800bfaf
0x800577B0,6,gcc-2.7.2-psx,profile=gcc_2_7_2_g0 label=attempt-6-explicit-label-gcc272 source=tmp/agents/manual-six/candidates/func_800577B0_labels.c,deferred,size 0x338/0x344; 208 differing words; relocations_match=False; first +0x0: d0ffbd27 != d8ffbd27
0x80045F3C,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-3-pure-split source=tmp/agents/manual-six/candidates/func_80045F3C_pure.c,nonmatch,size 0x368/0x358; 206 differing words; relocations_match=False; first +0x0: 0a80043c != 5405848f
0x80045F3C,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_no_split label=attempt-4-pure-no-split source=tmp/agents/manual-six/candidates/func_80045F3C_pure.c,nonmatch,size 0x368/0x358; 206 differing words; relocations_match=False; first +0x0: 0a80043c != 5405848f
0x80045F3C,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-5-absolute-global-repair source=tmp/agents/manual-six/candidates/func_80045F3C_pure.c,nonmatch,size 0x3AC/0x358; 169 differing words; relocations_match=False; first +0xA0: 1b004010 != 1e004010
0x80045F3C,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_no_sched2 label=attempt-6-g0-no-sched2 source=tmp/agents/manual-six/candidates/func_80045F3C_pure.c,deferred,size 0x3AC/0x358; 174 differing words; relocations_match=False; first +0x0: 0a80043c != e8ffbd27
0x80052D2C,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-3-pure-split source=tmp/agents/manual-six/candidates/func_80052D2C_pure.c,nonmatch,tool error: cannot resolve symbol .sbss
0x80052D2C,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g8 label=attempt-4-stack-local-repair source=tmp/agents/manual-six/candidates/func_80052D2C_pure.c,nonmatch,tool error: candidate link: (.text+0x108): additional relocation overflows omitted from the output
0x80052D2C,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-5-stack-local-gprel-repair source=tmp/agents/manual-six/candidates/func_80052D2C_pure.c,nonmatch,size 0x364/0x398; 225 differing words; relocations_match=False; first +0x0: c0ffbd27 != b8ffbd27
0x80052D2C,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_no_sched2 label=attempt-6-g0-no-sched2 source=tmp/agents/manual-six/candidates/func_80052D2C_pure.c,deferred,size 0x368/0x398; 228 differing words; relocations_match=False; first +0x0: c0ffbd27 != b8ffbd27
0x800482B0,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-3-pure-split source=tmp/agents/manual-six/candidates/func_800482B0_pure.c,nonmatch,size 0x340/0x3A8; 228 differing words; relocations_match=False; first +0x4: 5000beaf != 5800a4af
0x800482B0,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-4-absolute-global-repair source=tmp/agents/manual-six/candidates/func_800482B0_pure.c,nonmatch,size 0x370/0x3A8; 228 differing words; relocations_match=False; first +0x4: 5000beaf != 5800a4af
0x800482B0,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-5-m2c-structured-g0 source=tmp/agents/first-pass-c4/sources/func_800482B0_attempt1.c,nonmatch,tool error: candidate compilation: /home/superconta/data/share/yugioh/tmp/agents/first-pass-c4/sources/func_800482B0_attempt1.c:45: invalid type argument of `unary *'
0x800482B0,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_no_sched2 label=attempt-6-g0-no-sched2 source=tmp/agents/manual-six/candidates/func_800482B0_pure.c,deferred,size 0x384/0x3A8; 230 differing words; relocations_match=False; first +0x4: 5000beaf != 5400bfaf
0x8001825C,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-3-full-m2c-split source=tmp/agents/first-pass-c4/sources/func_8001825C_attempt2.c,nonmatch,tool error: preprocessed candidate contains asm
0x8001825C,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-4-full-pure-split source=tmp/agents/manual-six/candidates/func_8001825C_full_pure.c,nonmatch,tool error: candidate link: (.text+0x34c): additional relocation overflows omitted from the output
0x8001825C,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-5-full-pure-gprel-repair source=tmp/agents/manual-six/candidates/func_8001825C_full_pure.c,nonmatch,size 0x3E4/0x3AC; 242 differing words; relocations_match=False; first +0x0: 32038597 != 0a80053c
0x8001825C,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_no_sched2 label=attempt-6-full-pure-g0-no-sched2 source=tmp/agents/manual-six/candidates/func_8001825C_full_pure.c,deferred,size 0x3E8/0x3AC; 242 differing words; relocations_match=False; first +0x0: 32038597 != d8ffbd27
0x800171A8,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8 label=attempt-3-full-unchiga-pure source=tmp/agents/manual-six/candidates/func_800171A8_full_unchiga_pure.c,nonmatch,size 0x30/0x3B4; 237 differing words; relocations_match=False; first +0x0: e0ffbd27 != 0d00a22c
0x800171A8,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g8 label=attempt-4-full-unchiga-switch source=tmp/agents/manual-six/candidates/func_800171A8_full_switch.c,nonmatch,tool error: cannot resolve symbol .rodata
0x800171A8,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-5-full-switch-object source=tmp/agents/manual-six/candidates/func_800171A8_full_switch.c,nonmatch,Full 0x3B4-byte switch candidate compiles to 0x354 bytes with 212 differing words; text relocations differ and first object-text residual is +0x14.
0x800171A8,6,gcc-2.8.1-psx,profile=gcc_2_8_1_o1_g8 label=attempt-6-full-switch-o1 source=tmp/agents/manual-six/candidates/func_800171A8_full_switch.c,deferred,Full switch candidate compiles to 0x368/0x3B4 bytes under O1 G8 with 229 differing words; text relocations differ and first object-text residual is +0x4.
0x8003A560,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-3-full-pure-split source=tmp/agents/manual-six/candidates/func_8003A560_full_pure.c,nonmatch,tool error: candidate link: (.text+0x340): additional relocation overflows omitted from the output
0x8003A560,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-4-full-pure-gprel-repair source=tmp/agents/manual-six/candidates/func_8003A560_full_pure.c,nonmatch,size 0x450/0x3C0; 275 differing words; relocations_match=False; first +0x0: c8ffbd27 != d0ffbd27
0x8003A560,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_no_sched2 label=attempt-5-full-pure-g0-no-sched2 source=tmp/agents/manual-six/candidates/func_8003A560_full_pure.c,nonmatch,size 0x450/0x3C0; 275 differing words; relocations_match=False; first +0x0: c8ffbd27 != d0ffbd27
0x8003A560,6,gcc-2.8.1-psx,profile=gcc_2_8_1_o1_g0 label=attempt-6-full-pure-o1-g0 source=tmp/agents/manual-six/candidates/func_8003A560_full_pure.c,deferred,size 0x478/0x3C0; 278 differing words; relocations_match=False; first +0x0: c8ffbd27 != d0ffbd27
0x8003EED0,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_no_sched2 label=attempt-3-full-m2c-no-sched2 source=tmp/agents/first-pass-c4/sources/func_8003EED0_attempt1.c,nonmatch,tool error: cannot resolve symbol .rodata
0x8003EED0,4,gcc-2.8.1-psx,profile=gcc_2_8_1_o1_g8 label=attempt-4-full-m2c-o1-object source=tmp/agents/first-pass-c4/sources/func_8003EED0_attempt1.c,nonmatch,Full candidate compiles to 0x420/0x3E0 bytes under O1 G8 with 255 differing words; text relocations differ and first object-text residual is +0x0.
0x8003EED0,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-5-full-m2c-gprel-repair-object source=tmp/agents/first-pass-c4/sources/func_8003EED0_attempt1.c,nonmatch,Full candidate compiles to 0x4F4/0x3E0 bytes under G0 with 314 differing words; text relocations differ and first object-text residual is +0x0.
0x8003EED0,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-6-gms-return-contract source=tmp/agents/manual-six/candidates/func_8003EED0_gms_return.c,deferred,"GMS-backed s32 return contract reaches exact 0x3E0-byte text size under split G8, with 231 differing words; text relocations differ and first object-text residual is +0x4."
0x80046A08,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g8 label=attempt-4-full-target-gms-switch source=tmp/agents/manual-six/candidates/func_80046A08_full_switch.c,nonmatch,Full 0x3E0 target/GMS switch candidate compiles to 0x3E4 bytes with 235 differing words; text relocations differ and first object-text residual is +0x18. Unchiga partial 0x34-byte prefix was not used.
0x80046A08,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-5-full-target-gms-switch-split source=tmp/agents/manual-six/candidates/func_80046A08_full_switch.c,nonmatch,Full target/GMS switch under split G8 compiles to 0x3E8/0x3E0 bytes with 204 differing words; text relocations differ and first object-text residual remains +0x18. Unchiga partial prefix was excluded.
0x80046A08,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_no_sched2 label=attempt-6-full-target-gms-switch-no-sched2 source=tmp/agents/manual-six/candidates/func_80046A08_full_switch.c,deferred,"Sixth canonical variant uses the full 0x3E0 target/GMS body, not Unchiga partial prefix: 0x3E8 bytes, 215 differing words, differing text relocations, first object-text residual +0x0. Assembly fallback remains."
0x800393B0,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-3-full-pure-split source=tmp/agents/manual-six/candidates/func_800393B0_full_pure.c,nonmatch,tool error: candidate link: (.text+0x324): relocation truncated to fit: R_MIPS_GPREL16 against `D_801D9000'
0x800393B0,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-4-full-pure-gprel-repair source=tmp/agents/manual-six/candidates/func_800393B0_full_pure.c,nonmatch,size 0x3F8/0x3E4; 211 differing words; relocations_match=False; first +0x0: e0ffbd27 != e8ffbd27
0x800393B0,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_no_sched2 label=attempt-5-full-pure-g0-no-sched2 source=tmp/agents/manual-six/candidates/func_800393B0_full_pure.c,nonmatch,size 0x404/0x3E4; 184 differing words; relocations_match=False; first +0x0: e0ffbd27 != e8ffbd27
0x800393B0,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_no_sched2 label=attempt-6-gms-return-g0-no-sched2 source=tmp/agents/manual-six/candidates/func_800393B0_gms_return.c,deferred,size 0x408/0x3E4; 192 differing words; relocations_match=False; first +0x0: e0ffbd27 != e8ffbd27
0x8006041C,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g0 label=attempt-3-full-pure-gms-contract source=tmp/agents/manual-six/candidates/func_8006041C_full_pure.c,nonmatch,size 0x4D8/0x450; 281 differing words; relocations_match=False; first +0xC: 5d006210 != 66006210
0x8006041C,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_split label=attempt-4-function-designators-split source=tmp/agents/manual-six/candidates/func_8006041C_function_designators.c,nonmatch,tool error: candidate compilation: /home/superconta/data/share/yugioh/tmp/agents/manual-six/candidates/func_8006041C_function_designators.c:320: void value not ignored as it ought to be
0x8006041C,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g0_split label=attempt-5-function-designators-fixed-split source=tmp/agents/manual-six/candidates/func_8006041C_function_designators_fixed.c,matched,size 0x450/0x450; 0 differing words; relocations_match=True; first none
0x8003F8D4,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g8 label=attempt-4-full-gms-switch source=tmp/agents/manual-six/candidates/func_8003F8D4_full_switch.c,nonmatch,linked verifier cannot resolve local .rodata; object text 0x3CC/0x404 with 247 differing words; relocations differ; first +0x14
0x8003F8D4,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-5-full-gms-switch-split source=tmp/agents/manual-six/candidates/func_8003F8D4_full_switch.c,nonmatch,linked verifier cannot resolve local .rodata; closest object text 0x3CC/0x404 with 220 differing words; relocations differ; first +0x14
0x8003F8D4,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_no_sched2 label=attempt-6-full-gms-switch-no-sched2 source=tmp/agents/manual-six/candidates/func_8003F8D4_full_switch.c,deferred,linked verifier cannot resolve local .rodata; object text 0x3D0/0x404 with 232 differing words; relocations differ; first +0x0; full GMS switch preserved and assembly fallback remains
0x8005E808,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8 label=attempt-3-mult-and-byte-stride-repair source=tmp/agents/manual-six/candidates/func_8005E808_full_pure.c,nonmatch,size 0x464/0x3EC; 274 differing words; relocations_match=False; first +0x0: 68ffbd27 != 50ffbd27
0x8005E808,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-4-mult-repair-split source=tmp/agents/manual-six/candidates/func_8005E808_mult_only.c,nonmatch,tool error: candidate link: (.text+0x320): relocation truncated to fit: R_MIPS_GPREL16 against `D_800F5768'
0x8005E808,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-5-mult-global-array-split source=tmp/agents/manual-six/candidates/func_8005E808_mult_global_array.c,nonmatch,size 0x458/0x3EC; 272 differing words; relocations_match=False; first +0x0: 68ffbd27 != 88ffbd27
0x8005E808,6,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_no_sched2 label=attempt-6-full-gms-byte-strides-no-sched2 source=tmp/agents/manual-six/candidates/func_8005E808_full_pure.c,deferred,size 0x480/0x3EC; 284 differing words; relocations_match=False; first +0x0: 68ffbd27 != 50ffbd27
0x80019608,3,gcc-2.8.1-psx,profile=gcc_2_8_1_g8 label=attempt-3-full-declaration-stride-repair source=tmp/agents/manual-six/candidates/func_80019608_full_pure.c,nonmatch,tool error: candidate link: (.text+0x244): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9EF4'
0x80019608,4,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_split label=attempt-4-full-global-array-split source=tmp/agents/manual-six/candidates/func_80019608_global_array.c,nonmatch,size 0x444/0x400; 257 differing words; relocations_match=False; first +0x6: 32038397 != 32038497
0x80019608,5,gcc-2.8.1-psx,profile=gcc_2_8_1_g8_no_sched2 label=attempt-5-full-global-array-no-sched2 source=tmp/agents/manual-six/candidates/func_80019608_global_array.c,nonmatch,size 0x484/0x400; 270 differing words; relocations_match=False; first +0x0: d8ffbd27 != e0ffbd27
