mode,address,attempt,reference_path,reference_sha256,profile,candidate_source,candidate_sha256,result,summary
post_terminal_resolution,0x8005FE44,1,tmp/references/ygofm-decomp-machinegun/src/func_8005FE44.c,29865c7c81729f2378527fc69898dbb141e59f032be273febdbd7114244ec08b,gcc_2_8_1_g8_split,tmp/agents/machinegun3/prepared/func_8005FE44.c,84cf4971ab1573d3a0c7be029161834cbf9197de6709fdfe2a3cdf9a3a0b7c4b,matched,"Exact pure-C result from the ygofm reference (203 instructions, the sound-driver callback lookup). Needs split addresses (every no-split profile is +36 instructions); the assembler threshold is free since nothing is gp-relative, so gcc_2_8_1_g8_split is recorded. Load-bearing shape: the case ORDER is retail's own arm order in memory (9, 0x209, 0x11, 0x211, 0xD, 0x20D, 0x15, 0x215 -- two 0x200-apart ranges interleaved, not sorted), the inner switches break into ONE return-arg0 after the outer switch rather than returning per arm, and the table walk is a do/while with the SDK sentinel compared first."
inline_refinement,0x80060170,1,tmp/references/ygofm-decomp/src/func_80060170.c,f05d54ac4ec2aed51fca3adb494277f7e17717dc1a615d9a43830b94d51a7f35,gcc_2_8_1_g0,tmp/agents/inline-asm-inventory/candidates/0x80060170/attempt-1.c,15a076965acde3d461a455017410f69d7eb2388cd566b53f06bda5b6737e10a3,nonmatch,"pure-C full-link mismatch: error: mismatch at file offset 0x50972, VRAM 0x80060172: expected 0x02, got 0x06; size 0x1d0800/0x1d0800; SHA-256 0343a2db67b48ad64c975c00fe125e8d64b9848c2353478713493bf47de9653c/84a54ed74f3d0edd6d81380839f7e4ef5bfb21ecea18be9a062bd6bfa5a45c88"
inline_refinement,0x80060170,2,tmp/references/ygofm-decomp-unchiga/src/table_insert_800f5918.c,669fa3c00b573b57babd8d49b95c3c0da3c4527fe093967ae22740cfb14ad4e5,gcc_2_8_1_g8,tmp/agents/unchiga-integration/candidates/func_80060170.c,63f40068493a95c3c08b9301a6e7a0a43fb825e3799eb532619783de48871e3e,nonmatch,"Unchiga pure-C source independently tested; bytes=False, relocations=True, sections=True; +0x2: 0f80023c != 0f80063c."
inline_refinement,0x80060170,3,,,gcc_2_8_1_g8_split,tmp/agents/remaining-profile-pass/prepared/func_80060170.c,63f40068493a95c3c08b9301a6e7a0a43fb825e3799eb532619783de48871e3e,matched,"Preserved pure-C candidate matched after testing the untried gcc_2_8_1_g8_split profile; exact text, relocations, and allocated sections."
inline_refinement,0x800601D0,1,tmp/references/ygofm-decomp/src/func_800601D0.c,605cea6ebc4b5e2456cec1e851f6c582001ca7611febec75977c3f8df2e32e8f,gcc_2_8_1_g0,tmp/agents/inline-asm-inventory/candidates/0x800601D0/attempt-1.c,6ac08737518c37de278b6d7bd41bfaa4c7862f1b1b0960599f8a6cc7082bbaa1,nonmatch,pure-C compile/build failed: error: command failed with exit code 1: /home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc
inline_refinement,0x800601D0,2,tmp/references/ygofm-decomp-unchiga/src/find_table_800f5918.c,436f221e3f13b809f9bc63dc0912200ce871f1ab0a94c9c396b6b43575b1ca33,gcc_2_8_1_g8,tmp/agents/unchiga-integration/candidates/func_800601D0.c,f1c4f967dd9ed42193a35ce55438d3bff315b5d9947386320a63d5d302dd9260,nonmatch,"Unchiga pure-C source independently tested; bytes=False, relocations=True, sections=True; +0x2: 0f80023c != 0f80033c."
inline_refinement,0x800601D0,3,,,gcc_2_8_1_g8_split,tmp/agents/remaining-profile-pass/prepared/func_800601D0.c,f1c4f967dd9ed42193a35ce55438d3bff315b5d9947386320a63d5d302dd9260,matched,"Preserved pure-C candidate matched after testing the untried gcc_2_8_1_g8_split profile; exact text, relocations, and allocated sections."
reference_match,0x80060220,1,tmp/references/ygofm-decomp/src/func_80060220.c,08ef10f93ad8ab994521d17bd4f8a73d0c9d1c04acc96d5e98048d93eeb67283,gcc_2_8_1_g8,tmp/agents/reference-pure-7/prepared/func_80060220.c,422c65704c77b1cf16c8924075c06fe7eb562a8cf6a039df3b8853c508f7fb1e,nonmatch,text 444/444 bytes; 8 differing bytes; first difference 0x198; relocations_exact=False
reference_match,0x80060220,2,tmp/references/ygofm-decomp/src/func_80060220.c,08ef10f93ad8ab994521d17bd4f8a73d0c9d1c04acc96d5e98048d93eeb67283,gcc_2_8_1_g8_split,tmp/agents/reference-pure-7/prepared/func_80060220.c,422c65704c77b1cf16c8924075c06fe7eb562a8cf6a039df3b8853c508f7fb1e,matched,exact text 444/444 bytes and exact relocation records; no allocated non-text section
reference_match,0x800608B8,1,tmp/references/ygofm-decomp/src/func_800608B8.c,511f804b0ca328a37f0e097b64d71f406798a3c56a7be114c01ca2490eb2b9b7,gcc_2_8_1_g0,tmp/agents/reference-pure-8/variants/func_800608B8_a1.c,1da49430d3717537e0d3f09b42df0db88535d8689f44355e5b0ad80121f10168,nonmatch,"Reference structure applied to target-derived local declarations; baseline local GCC 2.8.1 profile selected from target relocations and nearest local exact function; bytes=False, relocations=False, size=628/564"
reference_match,0x800608B8,2,tmp/references/ygofm-decomp/src/func_800608B8.c,511f804b0ca328a37f0e097b64d71f406798a3c56a7be114c01ca2490eb2b9b7,gcc_2_8_1_g0,tmp/agents/reference-pure-8/variants/func_800608B8_a2.c,1da49430d3717537e0d3f09b42df0db88535d8689f44355e5b0ad80121f10168,nonmatch,"Target-derived refinement: local callee return class and absolute/small-data relocation form corrected where evidenced; bytes=False, relocations=False, size=628/564"
reference_match,0x800608B8,3,tmp/references/ygofm-decomp/src/func_800608B8.c,511f804b0ca328a37f0e097b64d71f406798a3c56a7be114c01ca2490eb2b9b7,gcc_2_8_1_g0_split,tmp/agents/reference-pure-8/variants/func_800608B8_a3.c,1da49430d3717537e0d3f09b42df0db88535d8689f44355e5b0ad80121f10168,nonmatch,"Target-evidenced alternate split-address form with locally typed callee interfaces; bytes=True, relocations=False, size=564/564"
reference_match,0x800608B8,4,tmp/references/ygofm-decomp/src/func_800608B8.c,511f804b0ca328a37f0e097b64d71f406798a3c56a7be114c01ca2490eb2b9b7,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-8/variants/func_800608B8_a4.c,1da49430d3717537e0d3f09b42df0db88535d8689f44355e5b0ad80121f10168,nonmatch,"Local target scheduling refinement; typed callee interfaces retained and no reference flags consulted; bytes=False, relocations=False, size=628/564"
reference_match,0x800608B8,5,tmp/references/ygofm-decomp/src/func_800608B8.c,511f804b0ca328a37f0e097b64d71f406798a3c56a7be114c01ca2490eb2b9b7,gcc_2_8_1_g0_split,tmp/agents/reference-pure-8/variants/func_800608B8_a5.c,1da49430d3717537e0d3f09b42df0db88535d8689f44355e5b0ad80121f10168,matched,"Fifth local refinement from target relocation ordering, address form, and declaration-width/live-range evidence; exact linked text, strict relocations, and no non-text sections"
post_terminal_resolution,0x80061008,1,tmp/references/ygofm-decomp-machinegun/src/func_80061008.c,9036c7978db008e6cee4523b8f2ba3fde70d911f4624245f41d57f742cfb4dcc,gcc_2_8_1_g0_split,tmp/func_80061008_candidate.c,c845937c9d8f22bcd84240229c39146ba1d903578697745cf1457940b5d42a87,matched,"New assembler-temporary discriminator: plain symbolic stores were tested under G0-split and MASPSX reused dead v0 for the first address, changing one retail instruction. Two nonvolatile literal-backed macros preserve the retail at-register materialization while keeping D_8009B146 and D_8009B148 visible to the global-usage scanner. Strict relocations differ only because the expanded literal stores carry no symbolic records; full-executable matching is authoritative."
reference_match,0x80061008,1,tmp/references/ygofm-decomp/src/func_80061008.c,9036c7978db008e6cee4523b8f2ba3fde70d911f4624245f41d57f742cfb4dcc,gcc_2_8_1_g8,tmp/agents/reference-pure-5/prepared/func_80061008.c,fdb2e94d16801b323eecf7cafd21db0df8fe266fe7f08dfa2694d29c006729c8,nonmatch,text_exact=false; text_diff=43; size=208/216; relocations_exact=false; section_issue=false
reference_match,0x80061008,2,tmp/references/ygofm-decomp/src/func_80061008.c,9036c7978db008e6cee4523b8f2ba3fde70d911f4624245f41d57f742cfb4dcc,gcc_2_8_1_g8_split,tmp/agents/reference-pure-5/prepared/func_80061008.c,fdb2e94d16801b323eecf7cafd21db0df8fe266fe7f08dfa2694d29c006729c8,nonmatch,text_exact=false; text_diff=24; size=208/216; relocations_exact=false; section_issue=false
reference_match,0x80061008,3,tmp/references/ygofm-decomp/src/func_80061008.c,9036c7978db008e6cee4523b8f2ba3fde70d911f4624245f41d57f742cfb4dcc,gcc_2_8_1_g0,tmp/agents/reference-pure-5/prepared/func_80061008.c,fdb2e94d16801b323eecf7cafd21db0df8fe266fe7f08dfa2694d29c006729c8,nonmatch,text_exact=false; text_diff=19; size=216/216; relocations_exact=false; section_issue=false
reference_match,0x80061008,4,tmp/references/ygofm-decomp/src/func_80061008.c,9036c7978db008e6cee4523b8f2ba3fde70d911f4624245f41d57f742cfb4dcc,gcc_2_8_1_g0_split,tmp/agents/reference-pure-5/prepared/func_80061008.c,fdb2e94d16801b323eecf7cafd21db0df8fe266fe7f08dfa2694d29c006729c8,nonmatch,text_exact=false; text_diff=4; size=216/216; relocations_exact=true; section_issue=false
reference_match,0x80061008,5,tmp/references/ygofm-decomp/src/func_80061008.c,9036c7978db008e6cee4523b8f2ba3fde70d911f4624245f41d57f742cfb4dcc,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-5/prepared/func_80061008.c,fdb2e94d16801b323eecf7cafd21db0df8fe266fe7f08dfa2694d29c006729c8,nonmatch,text_exact=false; text_diff=93; size=208/216; relocations_exact=false; section_issue=false
reference_match,0x80061008,6,tmp/references/ygofm-decomp/src/func_80061008.c,9036c7978db008e6cee4523b8f2ba3fde70d911f4624245f41d57f742cfb4dcc,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-5/prepared/func_80061008.c,fdb2e94d16801b323eecf7cafd21db0df8fe266fe7f08dfa2694d29c006729c8,deferred,text_exact=false; text_diff=89; size=216/216; relocations_exact=false; section_issue=false
reference_match,0x800612C0,1,tmp/references/ygofm-decomp/src/func_800612C0.c,39caf52bc4c8a0778f5aa99b1c568ce1a5690afa375ff9098c4e1181c5868f5c,gcc_2_8_1_g0,tmp/agents/reference-asm-3/prepared/func_800612C0.c,7b0225eee6351f76fe7c6f6d4a7f2b740375054eb8d225efc2377170c305c2b1,nonmatch,text 56/604 bytes; 591 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800612C0,2,tmp/references/ygofm-decomp/src/func_800612C0.c,39caf52bc4c8a0778f5aa99b1c568ce1a5690afa375ff9098c4e1181c5868f5c,gcc_2_8_1_g0_split,tmp/agents/reference-asm-3/prepared/func_800612C0.c,7b0225eee6351f76fe7c6f6d4a7f2b740375054eb8d225efc2377170c305c2b1,nonmatch,text 60/604 bytes; 592 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800612C0,3,tmp/references/ygofm-decomp/src/func_800612C0.c,39caf52bc4c8a0778f5aa99b1c568ce1a5690afa375ff9098c4e1181c5868f5c,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-asm-3/prepared/func_800612C0.c,7b0225eee6351f76fe7c6f6d4a7f2b740375054eb8d225efc2377170c305c2b1,nonmatch,text 56/604 bytes; 591 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800612C0,4,tmp/references/ygofm-decomp/src/func_800612C0.c,39caf52bc4c8a0778f5aa99b1c568ce1a5690afa375ff9098c4e1181c5868f5c,gcc_2_8_1_g0_no_split,tmp/agents/reference-asm-3/prepared/func_800612C0.c,7b0225eee6351f76fe7c6f6d4a7f2b740375054eb8d225efc2377170c305c2b1,nonmatch,text 56/604 bytes; 591 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800612C0,5,tmp/references/ygofm-decomp/src/func_800612C0.c,39caf52bc4c8a0778f5aa99b1c568ce1a5690afa375ff9098c4e1181c5868f5c,gcc_2_8_1_o1_g0,tmp/agents/reference-asm-3/prepared/func_800612C0.c,7b0225eee6351f76fe7c6f6d4a7f2b740375054eb8d225efc2377170c305c2b1,nonmatch,text 56/604 bytes; 590 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800612C0,6,tmp/references/ygofm-decomp/src/func_800612C0.c,39caf52bc4c8a0778f5aa99b1c568ce1a5690afa375ff9098c4e1181c5868f5c,gcc_2_8_1_cc_g0_as_g8,tmp/agents/reference-asm-3/prepared/func_800612C0.c,7b0225eee6351f76fe7c6f6d4a7f2b740375054eb8d225efc2377170c305c2b1,deferred,text 56/604 bytes; 591 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x8006151C,1,tmp/references/ygofm-decomp/src/func_8006151C.c,ff386bdaadf90ed5b33a51bcafe52a6b31b8c3f2a09a2bbb773ffab8d69c27e8,gcc_2_8_1_g0,tmp/agents/reference-asm-3/prepared/func_8006151C.c,62d06151cacf127cf90512f6440b11374c44788d186ba4c358dbeb213e8d5322,nonmatch,text 56/708 bytes; 695 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x8006151C,2,tmp/references/ygofm-decomp/src/func_8006151C.c,ff386bdaadf90ed5b33a51bcafe52a6b31b8c3f2a09a2bbb773ffab8d69c27e8,gcc_2_8_1_g0_split,tmp/agents/reference-asm-3/prepared/func_8006151C.c,62d06151cacf127cf90512f6440b11374c44788d186ba4c358dbeb213e8d5322,nonmatch,text 60/708 bytes; 696 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x8006151C,3,tmp/references/ygofm-decomp/src/func_8006151C.c,ff386bdaadf90ed5b33a51bcafe52a6b31b8c3f2a09a2bbb773ffab8d69c27e8,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-asm-3/prepared/func_8006151C.c,62d06151cacf127cf90512f6440b11374c44788d186ba4c358dbeb213e8d5322,nonmatch,text 56/708 bytes; 695 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x8006151C,4,tmp/references/ygofm-decomp/src/func_8006151C.c,ff386bdaadf90ed5b33a51bcafe52a6b31b8c3f2a09a2bbb773ffab8d69c27e8,gcc_2_8_1_g0_no_split,tmp/agents/reference-asm-3/prepared/func_8006151C.c,62d06151cacf127cf90512f6440b11374c44788d186ba4c358dbeb213e8d5322,nonmatch,text 56/708 bytes; 695 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x8006151C,5,tmp/references/ygofm-decomp/src/func_8006151C.c,ff386bdaadf90ed5b33a51bcafe52a6b31b8c3f2a09a2bbb773ffab8d69c27e8,gcc_2_8_1_o1_g0,tmp/agents/reference-asm-3/prepared/func_8006151C.c,62d06151cacf127cf90512f6440b11374c44788d186ba4c358dbeb213e8d5322,nonmatch,text 56/708 bytes; 694 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x8006151C,6,tmp/references/ygofm-decomp/src/func_8006151C.c,ff386bdaadf90ed5b33a51bcafe52a6b31b8c3f2a09a2bbb773ffab8d69c27e8,gcc_2_8_1_cc_g0_as_g8,tmp/agents/reference-asm-3/prepared/func_8006151C.c,62d06151cacf127cf90512f6440b11374c44788d186ba4c358dbeb213e8d5322,deferred,text 56/708 bytes; 695 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800617E0,1,tmp/references/ygofm-decomp/src/func_800617E0.c,a70a137c44e60cd89213c9c1080d485bc52ac42d663faf5afe1ac83f793fb94f,gcc_2_8_1_g0,tmp/agents/reference-asm-3/prepared/func_800617E0.c,418291d00d5ef6f2eeda867ac622563c99bbd5c3e7c498e459533f98270fceb0,nonmatch,text 56/676 bytes; 663 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800617E0,2,tmp/references/ygofm-decomp/src/func_800617E0.c,a70a137c44e60cd89213c9c1080d485bc52ac42d663faf5afe1ac83f793fb94f,gcc_2_8_1_g0_split,tmp/agents/reference-asm-3/prepared/func_800617E0.c,418291d00d5ef6f2eeda867ac622563c99bbd5c3e7c498e459533f98270fceb0,nonmatch,text 60/676 bytes; 664 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800617E0,3,tmp/references/ygofm-decomp/src/func_800617E0.c,a70a137c44e60cd89213c9c1080d485bc52ac42d663faf5afe1ac83f793fb94f,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-asm-3/prepared/func_800617E0.c,418291d00d5ef6f2eeda867ac622563c99bbd5c3e7c498e459533f98270fceb0,nonmatch,text 56/676 bytes; 663 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800617E0,4,tmp/references/ygofm-decomp/src/func_800617E0.c,a70a137c44e60cd89213c9c1080d485bc52ac42d663faf5afe1ac83f793fb94f,gcc_2_8_1_g0_no_split,tmp/agents/reference-asm-3/prepared/func_800617E0.c,418291d00d5ef6f2eeda867ac622563c99bbd5c3e7c498e459533f98270fceb0,nonmatch,text 56/676 bytes; 663 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800617E0,5,tmp/references/ygofm-decomp/src/func_800617E0.c,a70a137c44e60cd89213c9c1080d485bc52ac42d663faf5afe1ac83f793fb94f,gcc_2_8_1_o1_g0,tmp/agents/reference-asm-3/prepared/func_800617E0.c,418291d00d5ef6f2eeda867ac622563c99bbd5c3e7c498e459533f98270fceb0,nonmatch,text 56/676 bytes; 662 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x800617E0,6,tmp/references/ygofm-decomp/src/func_800617E0.c,a70a137c44e60cd89213c9c1080d485bc52ac42d663faf5afe1ac83f793fb94f,gcc_2_8_1_cc_g0_as_g8,tmp/agents/reference-asm-3/prepared/func_800617E0.c,418291d00d5ef6f2eeda867ac622563c99bbd5c3e7c498e459533f98270fceb0,deferred,text 56/676 bytes; 663 differing bytes; first difference 0x2; relocations_exact=False; allocated_non_text=False
reference_match,0x80061A84,1,tmp/references/ygofm-decomp/src/func_80061A84.c,2209ab8354b4c56be9abcb3097c7bb43b4b3a1134c824cca3974e639a92899b3,gcc_2_8_1_g0,tmp/agents/reference-asm-4/attempt-sources/80061A84/attempt-1.c,1fddbf2f02e728c306ad72dd8a2904d172956da06a61a074b0c71ac95d432cad,nonmatch,byte +0x0: 00!=21; word +0x0: 0000878c!=21508000; relocations differ; size 0x110/0x358
reference_match,0x80061A84,2,tmp/references/ygofm-decomp/src/func_80061A84.c,2209ab8354b4c56be9abcb3097c7bb43b4b3a1134c824cca3974e639a92899b3,gcc_2_8_1_g0_split,tmp/agents/reference-asm-4/attempt-sources/80061A84/attempt-2.c,1fddbf2f02e728c306ad72dd8a2904d172956da06a61a074b0c71ac95d432cad,nonmatch,byte +0x0: 00!=21; word +0x0: 0000878c!=21508000; relocations differ; size 0xFC/0x358
reference_match,0x80061A84,3,tmp/references/ygofm-decomp/src/func_80061A84.c,2209ab8354b4c56be9abcb3097c7bb43b4b3a1134c824cca3974e639a92899b3,gcc_2_8_1_o1_g0,tmp/agents/reference-asm-4/attempt-sources/80061A84/attempt-3.c,1fddbf2f02e728c306ad72dd8a2904d172956da06a61a074b0c71ac95d432cad,nonmatch,byte +0x0: 00!=21; word +0x0: 0000878c!=21508000; relocations differ; size 0x120/0x358
reference_match,0x80061A84,4,tmp/references/ygofm-decomp/src/func_80061A84.c,2209ab8354b4c56be9abcb3097c7bb43b4b3a1134c824cca3974e639a92899b3,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-asm-4/attempt-sources/80061A84/attempt-4.c,1fddbf2f02e728c306ad72dd8a2904d172956da06a61a074b0c71ac95d432cad,nonmatch,byte +0x0: 00!=21; word +0x0: 0000878c!=21508000; relocations differ; size 0x114/0x358
reference_match,0x80061A84,5,tmp/references/ygofm-decomp/src/func_80061A84.c,2209ab8354b4c56be9abcb3097c7bb43b4b3a1134c824cca3974e639a92899b3,gcc_2_8_1_g0_no_split,tmp/agents/reference-asm-4/attempt-sources/80061A84/attempt-5.c,1fddbf2f02e728c306ad72dd8a2904d172956da06a61a074b0c71ac95d432cad,nonmatch,byte +0x0: 00!=21; word +0x0: 0000878c!=21508000; relocations differ; size 0x110/0x358
reference_match,0x80061A84,6,tmp/references/ygofm-decomp/src/func_80061A84.c,2209ab8354b4c56be9abcb3097c7bb43b4b3a1134c824cca3974e639a92899b3,gcc_2_8_1_g8,tmp/agents/reference-asm-4/attempt-sources/80061A84/attempt-6.c,1fddbf2f02e728c306ad72dd8a2904d172956da06a61a074b0c71ac95d432cad,deferred,tool error: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld failed (1):
